,index,name,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,height,weight,alternateCaptain,captain,rookie,shootsCatches,timeOnIce22,assists22,goals22,pim22,shots22,games22,hits22,powerPlayGoals22,powerPlayPoints22,powerPlayTimeOnIce22,evenTimeOnIce22,penaltyMinutes22,faceOffPct22,shotPct22,gameWinningGoals22,overTimeGoals22,shortHandedGoals22,shortHandedPoints22,shortHandedTimeOnIce22,blocked22,plusMinus22,points22,shifts22,timeOnIcePerGame22,evenTimeOnIcePerGame22,shortHandedTimeOnIcePerGame22,powerPlayTimeOnIcePerGame22,timeOnIce21,assists21,goals21,pim21,shots21,games21,hits21,powerPlayGoals21,powerPlayPoints21,powerPlayTimeOnIce21,evenTimeOnIce21,penaltyMinutes21,faceOffPct21,shotPct21,gameWinningGoals21,overTimeGoals21,shortHandedGoals21,shortHandedPoints21,shortHandedTimeOnIce21,blocked21,plusMinus21,points21,shifts21,timeOnIcePerGame21,evenTimeOnIcePerGame21,shortHandedTimeOnIcePerGame21,powerPlayTimeOnIcePerGame21,timeOnIce20,assists20,goals20,pim20,shots20,games20,hits20,powerPlayGoals20,powerPlayPoints20,powerPlayTimeOnIce20,evenTimeOnIce20,penaltyMinutes20,faceOffPct20,shotPct20,gameWinningGoals20,overTimeGoals20,shortHandedGoals20,shortHandedPoints20,shortHandedTimeOnIce20,blocked20,plusMinus20,points20,shifts20,timeOnIcePerGame20,evenTimeOnIcePerGame20,shortHandedTimeOnIcePerGame20,powerPlayTimeOnIcePerGame20,timeOnIce19,assists19,goals19,pim19,shots19,games19,hits19,powerPlayGoals19,powerPlayPoints19,powerPlayTimeOnIce19,evenTimeOnIce19,penaltyMinutes19,faceOffPct19,shotPct19,gameWinningGoals19,overTimeGoals19,shortHandedGoals19,shortHandedPoints19,shortHandedTimeOnIce19,blocked19,plusMinus19,points19,shifts19,timeOnIcePerGame19,evenTimeOnIcePerGame19,shortHandedTimeOnIcePerGame19,powerPlayTimeOnIcePerGame19,timeOnIce18,assists18,goals18,pim18,shots18,games18,hits18,powerPlayGoals18,powerPlayPoints18,powerPlayTimeOnIce18,evenTimeOnIce18,penaltyMinutes18,faceOffPct18,shotPct18,gameWinningGoals18,overTimeGoals18,shortHandedGoals18,shortHandedPoints18,shortHandedTimeOnIce18,blocked18,plusMinus18,points18,shifts18,timeOnIcePerGame18,evenTimeOnIcePerGame18,shortHandedTimeOnIcePerGame18,powerPlayTimeOnIcePerGame18,timeOnIce17,assists17,goals17,pim17,shots17,games17,hits17,powerPlayGoals17,powerPlayPoints17,powerPlayTimeOnIce17,evenTimeOnIce17,penaltyMinutes17,faceOffPct17,shotPct17,gameWinningGoals17,overTimeGoals17,shortHandedGoals17,shortHandedPoints17,shortHandedTimeOnIce17,blocked17,plusMinus17,points17,shifts17,timeOnIcePerGame17,evenTimeOnIcePerGame17,shortHandedTimeOnIcePerGame17,powerPlayTimeOnIcePerGame17,Salary_2021-22,height_inches
246,510,Center,1998,22,Golden,BC,CAN,"5' 11""",187,False,False,False,Left,1014.17,14.0,18.0,20.0,143.0,79.0,87.0,2.0,3.0,66.49,883.18,20.0,47.42,12.6,1.0,0.0,1.0,3.0,64.1,15.0,1.0,32.0,1507.0,12.5,11.1,0.48,0.5,695.31,11.0,11.0,20.0,84.0,51.0,59.0,2.0,2.0,60.54,628.04,20.0,52.94,13.1,0.0,0.0,0.0,0.0,6.33,14.0,-1.0,22.0,946.0,13.38,12.18,0.07,1.11,570.37,10.0,6.0,6.0,60.0,45.0,59.0,1.0,2.0,24.24,539.05,6.0,0.0,10.0,2.0,0.0,0.0,0.0,7.08,13.0,0.0,16.0,723.0,12.4,11.58,0.09,0.32,251.41,4.0,1.0,4.0,22.0,25.0,11.0,0.0,0.0,11.45,232.39,4.0,40.0,4.55,0.0,0.0,0.0,0.0,7.17,3.0,2.0,5.0,350.0,10.04,9.18,0.17,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000.0,71
247,514,Defenseman,1996,24,Tower Lake,IL,USA,"6' 2""",190,False,False,True,Left,40.44,1.0,0.0,2.0,4.0,3.0,4.0,0.0,0.0,0.31,40.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,71.0,13.34,13.24,0.0,0.1,84.58,2.0,1.0,20.0,4.0,6.0,8.0,0.0,0.0,2.24,74.22,20.0,0.0,25.0,0.0,0.0,0.0,0.0,8.12,0.0,3.0,3.0,125.0,14.09,12.23,1.22,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258750.0,74
248,518,Center,1990,30,London,ON,CAN,"6' 0""",192,False,False,False,Left,1365.58,59.0,28.0,71.0,247.0,71.0,52.0,8.0,29.0,275.08,1057.09,71.0,49.7,11.3,6.0,0.0,0.0,0.0,33.41,19.0,13.0,87.0,1601.0,19.14,14.53,0.28,3.52,922.19,21.0,11.0,34.0,170.0,56.0,36.0,3.0,9.0,169.36,750.1,34.0,52.75,6.5,3.0,0.0,0.0,0.0,2.33,19.0,-7.0,32.0,1149.0,16.28,13.23,0.02,3.01,888.43,17.0,19.0,97.0,133.0,51.0,61.0,4.0,11.0,193.21,689.18,97.0,56.76,14.3,1.0,0.0,0.0,0.0,6.04,9.0,7.0,36.0,1041.0,17.25,13.3,0.07,3.47,1181.51,28.0,16.0,43.0,184.0,73.0,85.0,4.0,13.0,188.49,991.51,43.0,55.2,8.7,5.0,0.0,0.0,0.0,1.11,13.0,-2.0,44.0,1499.0,16.11,13.35,0.0,2.35,1340.45,23.0,32.0,42.0,211.0,80.0,94.0,12.0,19.0,167.06,1172.57,42.0,49.95,15.17,3.0,0.0,0.0,0.0,0.42,26.0,2.0,55.0,1840.0,16.45,14.39,0.0,2.05,1359.3,29.0,32.0,95.0,236.0,82.0,124.0,12.0,17.0,179.11,1177.3,95.0,47.97,13.56,6.0,2.0,0.0,0.0,2.49,31.0,-7.0,61.0,1882.0,16.34,14.21,0.02,2.11,4000000.0,72
249,519,Defenseman,1992,29,Stockholm,Unknown,SWE,"6' 3""",228,False,False,False,Left,1047.58,5.0,2.0,28.0,52.0,63.0,115.0,0.0,0.0,4.11,945.0,28.0,0.0,3.8,1.0,0.0,0.0,0.0,98.47,102.0,-9.0,7.0,1364.0,16.38,15.0,1.34,0.03,936.34,7.0,3.0,20.0,53.0,52.0,87.0,0.0,0.0,2.05,817.51,20.0,0.0,5.7,0.0,0.0,0.0,0.0,116.38,67.0,5.0,10.0,1168.0,18.0,15.43,2.14,0.02,1410.26,8.0,1.0,28.0,89.0,64.0,80.0,0.0,0.0,6.06,1184.26,28.0,0.0,1.1,1.0,0.0,0.0,1.0,219.54,92.0,-10.0,9.0,1666.0,22.02,18.3,3.26,0.05,1220.02,9.0,1.0,53.0,57.0,74.0,137.0,0.0,0.0,1.53,980.22,53.0,0.0,1.75,0.0,0.0,0.0,1.0,237.47,131.0,5.0,10.0,1528.0,16.29,13.14,3.12,0.01,1350.14,12.0,3.0,41.0,73.0,68.0,66.0,0.0,0.0,2.53,1121.3,41.0,0.0,4.11,0.0,0.0,0.0,2.0,225.51,185.0,27.0,15.0,1677.0,19.51,16.29,3.19,0.02,631.09,3.0,0.0,14.0,46.0,40.0,45.0,0.0,0.0,1.38,588.41,14.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,47.0,-4.0,3.0,839.0,15.46,14.43,1.01,0.02,1500000.0,75
250,522,Left Wing,1992,28,Stockholm,Unknown,SWE,"6' 1""",215,False,True,False,Left,1036.12,29.0,30.0,78.0,150.0,51.0,94.0,7.0,15.0,202.48,829.5,78.0,54.89,20.0,5.0,1.0,0.0,0.0,3.34,34.0,27.0,59.0,1201.0,20.19,16.16,0.04,3.58,1077.41,32.0,20.0,34.0,155.0,54.0,81.0,9.0,15.0,223.49,851.47,34.0,56.58,12.9,8.0,2.0,0.0,0.0,2.05,28.0,14.0,52.0,1203.0,19.57,15.46,0.02,4.08,1081.35,23.0,21.0,47.0,145.0,54.0,86.0,6.0,15.0,204.43,874.08,47.0,56.37,14.5,4.0,0.0,0.0,0.0,2.44,35.0,-2.0,44.0,1199.0,20.01,16.11,0.03,3.47,1543.51,41.0,34.0,51.0,243.0,73.0,120.0,10.0,27.0,299.13,1222.45,51.0,52.01,13.99,9.0,0.0,0.0,0.0,21.53,64.0,17.0,75.0,1711.0,21.08,16.45,0.17,4.05,1571.1,37.0,25.0,37.0,183.0,78.0,149.0,8.0,17.0,279.42,1204.06,37.0,51.43,13.66,1.0,0.0,0.0,1.0,87.22,51.0,16.0,62.0,1870.0,20.08,15.26,1.07,3.35,1352.16,15.0,18.0,62.0,169.0,72.0,143.0,5.0,6.0,169.39,1053.4,62.0,49.6,10.65,2.0,1.0,1.0,1.0,128.57,41.0,-25.0,33.0,1729.0,18.46,14.38,1.47,2.21,6000000.0,73
251,525,Left Wing,1995,26,Klagenfurt,Unknown,Other,"6' 3""",201,False,False,False,Left,1300.4,39.0,22.0,18.0,149.0,80.0,49.0,4.0,11.0,161.28,1139.07,18.0,40.0,14.8,5.0,0.0,0.0,0.0,0.05,34.0,12.0,61.0,1639.0,16.15,14.14,0.0,2.01,799.53,25.0,19.0,10.0,102.0,53.0,22.0,4.0,14.0,115.47,684.03,10.0,50.0,18.6,3.0,1.0,0.0,0.0,0.03,16.0,4.0,44.0,1020.0,15.05,12.54,0.0,2.11,881.38,25.0,20.0,22.0,103.0,58.0,26.0,2.0,11.0,138.15,743.11,22.0,35.71,19.4,6.0,1.0,0.0,0.0,0.12,34.0,11.0,45.0,1096.0,15.12,12.48,0.0,2.23,845.32,13.0,12.0,14.0,100.0,76.0,35.0,1.0,1.0,18.26,823.23,14.0,35.0,12.0,4.0,0.0,0.0,0.0,3.43,29.0,2.0,25.0,1060.0,11.07,10.5,0.02,0.14,774.57,13.0,12.0,27.0,84.0,56.0,40.0,2.0,4.0,67.01,707.56,27.0,54.54,14.29,5.0,1.0,0.0,0.0,0.0,26.0,3.0,25.0,931.0,13.5,12.38,0.0,1.11,848.51,23.0,12.0,14.0,111.0,64.0,31.0,2.0,5.0,93.22,755.15,14.0,28.57,10.81,1.0,0.0,0.0,0.0,0.14,25.0,13.0,35.0,1054.0,13.15,11.48,0.0,1.27,5400000.0,75
252,527,Center,1995,25,Halifax,NS,CAN,"6' 0""",200,True,False,False,Right,1368.58,56.0,32.0,42.0,299.0,65.0,68.0,7.0,27.0,238.31,1126.58,42.0,45.37,10.7,5.0,1.0,0.0,0.0,3.29,39.0,22.0,88.0,1579.0,21.03,17.2,0.03,3.4,977.29,45.0,20.0,37.0,206.0,48.0,38.0,8.0,25.0,197.13,778.2,37.0,48.47,9.7,2.0,0.0,0.0,0.0,1.56,15.0,22.0,65.0,1092.0,20.21,16.12,0.02,4.06,1464.21,58.0,35.0,12.0,318.0,69.0,51.0,12.0,31.0,284.21,1174.57,12.0,43.09,11.0,4.0,2.0,0.0,0.0,5.03,31.0,13.0,93.0,1621.0,21.13,17.01,0.04,4.07,1811.3,58.0,41.0,34.0,365.0,82.0,54.0,12.0,37.0,335.26,1467.2,34.0,43.7,11.23,6.0,1.0,0.0,0.0,8.44,31.0,20.0,99.0,2024.0,22.05,17.53,0.06,4.05,1472.59,58.0,39.0,55.0,284.0,74.0,38.0,12.0,32.0,267.0,1183.2,55.0,41.91,13.73,12.0,3.0,0.0,1.0,22.39,22.0,11.0,97.0,1760.0,19.54,15.59,0.18,3.36,1635.24,37.0,16.0,16.0,251.0,82.0,56.0,2.0,14.0,227.52,1264.23,16.0,50.55,6.37,4.0,2.0,2.0,2.0,143.09,30.0,-14.0,53.0,2097.0,19.56,15.25,1.44,2.46,6850000.0,72
253,528,Right Wing,1995,26,Chelyabinsk,Unknown,RUS,"6' 4""",210,False,False,False,Left,1179.37,27.0,25.0,14.0,180.0,62.0,89.0,5.0,9.0,144.29,926.43,14.0,0.0,13.9,5.0,0.0,2.0,2.0,108.25,27.0,21.0,52.0,1494.0,19.01,14.56,1.44,2.19,774.28,11.0,10.0,4.0,98.0,55.0,65.0,0.0,1.0,48.56,646.28,4.0,33.33,10.2,4.0,1.0,1.0,1.0,79.04,28.0,9.0,21.0,1066.0,14.04,11.45,1.26,0.53,914.44,14.0,13.0,14.0,113.0,65.0,84.0,1.0,1.0,101.02,775.38,14.0,40.0,11.5,3.0,0.0,1.0,1.0,38.04,22.0,26.0,27.0,1180.0,14.04,11.55,0.35,1.33,679.16,10.0,0.0,0.0,65.0,57.0,71.0,0.0,0.0,19.18,642.49,0.0,50.0,0.0,0.0,0.0,0.0,0.0,17.09,32.0,-4.0,10.0,1027.0,11.55,11.16,0.18,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800000.0,76
254,530,Defenseman,1994,27,Abbotsford,BC,CAN,"6' 1""",191,False,False,False,Left,1674.22,44.0,13.0,20.0,158.0,66.0,54.0,2.0,12.0,113.06,1377.32,20.0,0.0,8.2,3.0,1.0,0.0,0.0,183.44,85.0,52.0,57.0,1920.0,25.22,20.52,2.47,1.42,1312.54,22.0,9.0,16.0,121.0,53.0,44.0,2.0,6.0,91.08,1057.35,16.0,0.0,7.4,2.0,0.0,0.0,0.0,164.11,87.0,29.0,31.0,1504.0,24.46,19.57,3.05,1.43,1394.5,22.0,6.0,16.0,122.0,68.0,55.0,1.0,6.0,152.16,1236.53,16.0,0.0,4.9,1.0,1.0,0.0,0.0,5.41,75.0,1.0,28.0,1732.0,20.3,18.11,0.05,2.14,858.59,13.0,5.0,4.0,81.0,48.0,24.0,1.0,4.0,85.07,770.37,4.0,0.0,6.17,2.0,1.0,0.0,0.0,3.15,30.0,7.0,18.0,1078.0,17.53,16.03,0.04,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550000.0,73
255,531,Right Wing,1996,24,Nousiainen,Unknown,FIN,"6' 4""",215,False,False,False,Left,1573.52,56.0,36.0,56.0,254.0,75.0,58.0,16.0,35.0,293.58,1277.51,56.0,46.32,14.2,2.0,0.0,0.0,0.0,2.03,43.0,35.0,92.0,1807.0,20.59,17.02,0.01,3.55,1035.44,36.0,30.0,34.0,177.0,52.0,26.0,9.0,24.0,208.27,825.44,34.0,50.0,16.9,7.0,0.0,0.0,0.0,1.33,20.0,30.0,66.0,1178.0,19.55,15.52,0.01,4.0,795.53,22.0,19.0,14.0,107.0,42.0,28.0,8.0,14.0,147.01,648.17,14.0,58.66,17.8,5.0,0.0,0.0,0.0,0.35,23.0,-2.0,41.0,892.0,18.56,15.26,0.0,3.3,1542.18,56.0,31.0,54.0,193.0,74.0,59.0,16.0,33.0,302.42,1238.05,54.0,36.95,16.06,4.0,1.0,0.0,0.0,1.31,41.0,13.0,87.0,1704.0,20.5,16.43,0.01,4.05,1535.59,55.0,29.0,34.0,178.0,81.0,32.0,12.0,35.0,303.04,1231.25,34.0,51.28,16.29,3.0,0.0,0.0,0.0,1.3,40.0,0.0,84.0,1845.0,18.57,15.12,0.01,3.44,1354.22,18.0,20.0,22.0,133.0,75.0,29.0,4.0,10.0,204.2,1144.16,22.0,58.0,15.04,2.0,1.0,0.0,0.0,5.46,33.0,-25.0,38.0,1667.0,18.03,15.15,0.04,2.43,10000000.0,76
256,534,Center,1998,23,St. Albert,AB,CAN,"5' 11""",187,False,False,False,Left,1025.36,12.0,8.0,34.0,97.0,80.0,55.0,0.0,0.0,38.17,852.45,34.0,40.37,8.2,2.0,0.0,0.0,1.0,134.34,37.0,2.0,20.0,1377.0,12.49,10.39,1.4,0.28,762.38,10.0,7.0,24.0,92.0,54.0,45.0,0.0,0.0,16.23,637.18,24.0,46.82,7.6,1.0,0.0,0.0,0.0,108.57,19.0,14.0,17.0,1018.0,14.07,11.48,2.01,0.18,855.24,15.0,8.0,22.0,115.0,67.0,58.0,1.0,5.0,113.29,723.29,22.0,33.33,7.0,0.0,0.0,0.0,0.0,18.26,18.0,11.0,23.0,1090.0,12.46,10.47,0.16,1.41,910.25,15.0,11.0,14.0,114.0,70.0,48.0,4.0,5.0,145.07,764.43,14.0,37.67,9.65,3.0,0.0,0.0,0.0,0.35,35.0,-2.0,26.0,1143.0,13.0,10.55,0.0,2.04,951.12,10.0,12.0,26.0,113.0,65.0,33.0,5.0,8.0,168.19,766.55,26.0,36.68,10.62,1.0,0.0,0.0,0.0,15.58,26.0,-10.0,22.0,1177.0,14.38,11.47,0.14,2.35,94.03,0.0,1.0,0.0,9.0,6.0,3.0,0.0,0.0,10.36,77.49,0.0,40.0,11.11,0.0,0.0,0.0,0.0,5.38,3.0,-5.0,1.0,121.0,15.4,12.58,0.56,1.46,393750.0,71
257,535,Defenseman,1998,23,Roberval,QC,CAN,"5' 10""",170,False,False,False,Left,1450.14,23.0,5.0,20.0,79.0,67.0,65.0,0.0,7.0,122.52,1284.35,20.0,0.0,6.3,1.0,0.0,0.0,0.0,42.47,90.0,-4.0,28.0,1809.0,21.38,19.1,0.38,1.5,1114.47,27.0,5.0,16.0,79.0,48.0,31.0,0.0,9.0,108.25,939.09,16.0,0.0,6.3,0.0,0.0,0.0,0.0,67.13,52.0,15.0,32.0,1367.0,23.13,19.33,1.24,2.15,1491.55,30.0,4.0,17.0,96.0,70.0,46.0,1.0,13.0,168.33,1316.44,17.0,0.0,4.2,1.0,0.0,0.0,0.0,6.38,92.0,1.0,34.0,1786.0,21.18,18.48,0.05,2.24,1631.11,23.0,4.0,6.0,116.0,82.0,65.0,0.0,9.0,166.15,1453.56,6.0,100.0,3.45,0.0,0.0,0.0,0.0,11.0,90.0,8.0,27.0,1966.0,19.53,17.43,0.08,2.01,1288.19,19.0,4.0,8.0,84.0,73.0,46.0,1.0,13.0,158.2,1128.39,8.0,0.0,4.76,0.0,0.0,0.0,0.0,1.2,69.0,-11.0,23.0,1609.0,17.38,15.27,0.01,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,70
258,536,Defenseman,1993,28,Portland,OR,USA,"6' 0""",204,False,False,False,Left,80.44,0.0,0.0,2.0,17.0,8.0,9.0,0.0,0.0,3.22,74.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.0,-1.0,0.0,113.0,10.05,9.21,0.18,0.25,493.22,8.0,1.0,8.0,49.0,33.0,38.0,0.0,0.0,0.34,464.38,8.0,0.0,2.0,0.0,0.0,0.0,0.0,28.1,31.0,14.0,9.0,691.0,14.57,14.04,0.51,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.06,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.2,22.46,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33.0,12.03,11.23,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000.0,72
259,539,Defenseman,1998,22,Calgary,AB,CAN,"5' 11""",187,False,False,False,Right,1976.26,58.0,28.0,26.0,240.0,77.0,95.0,9.0,34.0,295.36,1572.11,26.0,0.0,11.7,6.0,3.0,0.0,0.0,108.39,110.0,48.0,86.0,2141.0,25.4,20.25,1.24,3.5,1069.34,36.0,8.0,12.0,104.0,44.0,49.0,4.0,22.0,184.24,844.49,12.0,0.0,7.7,3.0,0.0,0.0,0.0,40.21,36.0,17.0,44.0,1192.0,24.18,19.12,0.55,4.11,1197.36,38.0,12.0,12.0,121.0,57.0,45.0,4.0,19.0,212.18,979.27,12.0,0.0,9.9,4.0,0.0,0.0,0.0,5.51,47.0,12.0,50.0,1371.0,21.0,17.11,0.06,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,71
260,544,Center,2001,20,St. John's,NL,CAN,"5' 10""",190,False,False,True,Left,963.04,20.0,13.0,12.0,113.0,71.0,40.0,3.0,6.0,97.41,859.2,12.0,34.69,11.5,5.0,0.0,0.0,0.0,6.03,36.0,11.0,33.0,1262.0,13.33,12.06,0.05,1.22,82.04,3.0,0.0,2.0,8.0,6.0,3.0,0.0,0.0,6.01,75.05,2.0,43.24,0.0,0.0,0.0,0.0,0.0,0.58,1.0,5.0,3.0,109.0,13.4,12.3,0.09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816862.0,70
261,545,Defenseman,1983,38,Winnipeg,MB,CAN,"6' 1""",192,False,False,False,Left,1262.31,20.0,1.0,22.0,79.0,64.0,22.0,0.0,2.0,39.22,1112.01,22.0,0.0,1.3,1.0,0.0,0.0,0.0,111.08,114.0,15.0,21.0,1490.0,19.43,17.22,1.44,0.36,1264.07,11.0,4.0,30.0,110.0,54.0,33.0,1.0,6.0,131.52,991.15,30.0,0.0,3.6,1.0,0.0,0.0,0.0,141.0,91.0,-13.0,15.0,1409.0,23.24,18.21,2.36,2.26,1487.31,24.0,3.0,18.0,111.0,61.0,26.0,2.0,11.0,139.11,1181.29,18.0,0.0,2.7,0.0,0.0,0.0,0.0,166.51,117.0,1.0,27.0,1584.0,24.23,19.22,2.44,2.16,1887.26,34.0,6.0,70.0,141.0,82.0,42.0,0.0,3.0,113.23,1607.41,70.0,0.0,4.26,1.0,1.0,0.0,1.0,166.22,144.0,13.0,40.0,2272.0,23.01,19.36,2.01,1.22,1953.49,30.0,2.0,28.0,187.0,82.0,41.0,2.0,10.0,212.51,1541.55,28.0,0.0,1.07,1.0,0.0,0.0,0.0,199.03,165.0,-29.0,32.0,2419.0,23.49,18.48,2.25,2.35,2049.2,47.0,6.0,16.0,183.0,80.0,24.0,2.0,15.0,253.11,1600.53,16.0,0.0,3.28,2.0,1.0,0.0,0.0,195.16,107.0,22.0,53.0,2379.0,25.37,20.0,2.26,3.09,2100000.0,73
262,547,Defenseman,1987,34,Caroline,AB,CAN,"5' 10""",170,False,False,False,Left,478.39,7.0,2.0,4.0,34.0,31.0,33.0,0.0,0.0,1.07,423.02,4.0,0.0,5.9,1.0,0.0,0.0,0.0,54.3,68.0,7.0,9.0,612.0,15.26,13.38,1.45,0.02,643.43,9.0,0.0,8.0,41.0,35.0,41.0,0.0,0.0,6.04,568.39,8.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,75.0,0.0,9.0,822.0,18.23,16.14,1.58,0.1,922.53,9.0,0.0,14.0,45.0,55.0,71.0,0.0,0.0,0.36,794.42,14.0,0.0,0.0,0.0,0.0,0.0,1.0,127.35,101.0,0.0,9.0,1173.0,16.46,14.26,2.19,0.0,1470.46,13.0,3.0,27.0,63.0,72.0,93.0,0.0,0.0,16.24,1314.01,27.0,0.0,4.76,0.0,0.0,0.0,1.0,140.21,185.0,5.0,16.0,1858.0,20.25,18.15,1.56,0.13,1487.2,17.0,4.0,8.0,90.0,78.0,97.0,0.0,2.0,20.29,1309.32,8.0,0.0,4.44,0.0,0.0,0.0,0.0,157.19,223.0,-7.0,21.0,2009.0,19.04,16.47,2.01,0.15,1442.45,12.0,1.0,23.0,68.0,68.0,67.0,0.0,1.0,19.52,1265.38,23.0,0.0,1.47,1.0,0.0,0.0,0.0,157.15,213.0,5.0,13.0,1862.0,21.13,18.36,2.18,0.17,1250000.0,70
263,550,Right Wing,1990,30,Montreal,QC,CAN,"6' 4""",208,False,False,False,Right,778.41,9.0,13.0,24.0,98.0,67.0,68.0,6.0,10.0,126.53,651.35,24.0,43.47,13.3,2.0,0.0,0.0,0.0,0.13,18.0,4.0,22.0,1087.0,11.37,9.43,0.0,1.53,561.47,7.0,9.0,33.0,65.0,45.0,40.0,5.0,7.0,134.31,427.16,33.0,40.0,13.8,1.0,0.0,0.0,0.0,0.0,7.0,-10.0,16.0,682.0,12.29,9.29,0.0,2.59,853.02,13.0,11.0,42.0,97.0,65.0,56.0,6.0,13.0,143.53,708.38,42.0,0.0,11.3,3.0,1.0,0.0,0.0,0.31,15.0,-3.0,24.0,1036.0,13.07,10.54,0.0,2.12,1238.5,16.0,22.0,32.0,123.0,73.0,85.0,8.0,15.0,191.16,1002.45,32.0,31.81,17.89,1.0,0.0,1.0,2.0,44.49,31.0,-1.0,38.0,1572.0,16.58,13.44,0.36,2.37,717.42,9.0,9.0,26.0,59.0,61.0,57.0,1.0,1.0,37.34,578.36,26.0,26.82,15.25,2.0,0.0,1.0,3.0,101.32,29.0,1.0,18.0,959.0,11.45,9.29,1.39,0.36,1084.29,12.0,12.0,46.0,104.0,81.0,74.0,0.0,2.0,51.58,957.13,46.0,24.13,11.54,1.0,0.0,1.0,1.0,75.18,18.0,-6.0,24.0,1501.0,13.23,11.49,0.55,0.38,750000.0,76
264,552,Defenseman,1990,30,Lipetsk,Unknown,RUS,"6' 1""",204,False,False,False,Left,1455.41,17.0,7.0,39.0,74.0,80.0,100.0,0.0,0.0,12.27,1287.54,39.0,0.0,9.5,2.0,1.0,0.0,0.0,155.2,103.0,23.0,24.0,1765.0,18.11,16.05,1.56,0.09,920.03,4.0,0.0,28.0,51.0,48.0,93.0,0.0,0.0,1.52,811.23,28.0,0.0,0.0,0.0,0.0,0.0,0.0,106.48,49.0,-3.0,4.0,1132.0,19.1,16.54,2.13,0.02,1020.59,8.0,2.0,32.0,54.0,51.0,104.0,0.0,0.0,6.2,944.51,32.0,0.0,3.7,1.0,0.0,0.0,0.0,69.48,77.0,-4.0,10.0,1241.0,20.01,18.31,1.22,0.07,892.49,6.0,0.0,47.0,40.0,57.0,88.0,0.0,0.0,5.14,828.59,47.0,0.0,0.0,0.0,0.0,0.0,0.0,58.36,71.0,4.0,6.0,1060.0,15.39,14.32,1.01,0.05,1058.28,8.0,3.0,22.0,48.0,62.0,69.0,0.0,0.0,3.46,898.17,22.0,0.0,6.25,1.0,0.0,0.0,0.0,156.25,78.0,6.0,11.0,1309.0,17.04,14.29,2.31,0.03,1029.26,3.0,2.0,26.0,42.0,47.0,60.0,1.0,3.0,41.15,912.43,26.0,0.0,4.76,0.0,0.0,0.0,0.0,75.28,72.0,-26.0,5.0,1315.0,21.54,19.25,1.36,0.52,2250000.0,73
